name,birth,incoming_links,outgoing_links,page,latitude,longitude
André Gunder Frank,,,Enrique Dussel:,/wiki/Andre_Gunder_Frank,FILL,FILL
Theodor Adorno, (1903–1969),Spengler:Kracauer:Husserl:Horkheimer:Schoenberg:Cornelius:Baudelaire:Lukács:Proust:Kant:Simmel:Freud:Berg:Kafka:Kierkegaard:Hegel:Nietzsche:Marx:Benjamin:Bloch:Mann:Weber:,Butler:Honneth:Zerzan:Marcuse:Bauman:Geuss:Habermas:Horkheimer:Benjamin:Fisher:Reichelt:Badiou:Jameson:Žižek:,/wiki/Theodor_Adorno,FILL,FILL
Massignon,,,Henry Corbin:,/wiki/Louis_Massignon,FILL,FILL
Bonaventure, (1221–1274),Aristotle:Anselm of Canterbury:Pseudo-Dionysius:Alexander of Hales:St. Augustine:Stoicism:Cicero:Avicebron:,John of the Cross:Nicholas of Cusa:Hans Urs von Balthasar:Peter John Olivi:Josef Ratzinger:,/wiki/Bonaventure,FILL,FILL
Biringuccio,,,Francis Bacon:,/wiki/Vannoccio_Biringuccio,FILL,FILL
Daniel Bell,,,Charles Taylor (philosopher):,/wiki/Daniel_Bell,FILL,FILL
Averroes,"), (1126–1198)",Aristotle:Plato:Avempace:Al-Farabi:Socrates:Ibn Bajja:Al-Ghazali:Avicenna:,Marcantonio Zimara:Gaetano da Thiene:Averroism:Siger of Brabant:Marsilius of Padua:Pietro Pomponazzi:Samuel ibn Tibbon:John of Jandun:Boethius of Dacia:Al-Bitruji:Agostino Nifo:Maimonides:Thomas Aquinas:,/wiki/Averroes,FILL,FILL
Ancient Egyptian religion,,,Thales:,/wiki/Ancient_Egyptian_religion,FILL,FILL
Isaiah Berlin, (1909–1997),Benjamin Constant:Charles Darwin:Lev Shestov:Johann Georg Hamann:Karl Marx:Leo Tolstoy:Ludwig Wittgenstein:Sigmund Freud:John Stuart Mill:Johann Gottfried Herder:Giambattista Vico:Alexander Herzen:Denis Diderot:Friedrich Nietzsche:Gotthold Ephraim Lessing:,Stephen Jay Gould:John Gray:Joxe Azurmendi:Mark Lilla:Michael Ignatieff:John Rawls:William Galston:,/wiki/Isaiah_Berlin,FILL,FILL
David Stove, (1927–1994),Anderson:Hume:,James Franklin:Peter Forrest:,/wiki/David_Stove,FILL,FILL
Baruch Spinoza, (1632–1677),Crescas:Aristotle:Niccolò Machiavelli:Thomas Hobbes:Stoics:Lucretius:Averroes:Abraham ibn Ezra:Democritus:Franciscus van den Enden:Menasseh Ben Israel:Epicurus:Descartes:Giordano Bruno:Avicenna:Maimonides:,Herder:Unamuno:Leibniz:Rousseau:Næss:G. Eliot:Vygotsky:Enlightenment philosophy:Schelling:Santayana:Balibar:Coleridge:Yalom:Renouvier:Gotthold Ephraim Lessing:Ilyenkov:Einstein:L. Strauss:Althusser:Davidson:Hardt:Freud:Russell:Goethe:Wittgenstein:Deleuze:Nietzsche:Hegel:Marx:Fichte:Novalis:Kołakowski:Borges:Age of Reason:Negri:G. Wagner:Schopenhauer:,/wiki/Baruch_Spinoza,FILL,FILL
Francis Galton,,,John Fiske (philosopher):,/wiki/Francis_Galton,FILL,FILL
Ernst Platner,,,Gottlieb Fichte:,/wiki/Ernst_Platner,FILL,FILL
John Henry Newman, (1801–1890),Basil of Caesarea:Damião de Góis:Alexis De Tocqueville:Shakespeare:Isaac Newton:Alexander Pope:Socrates:Voltaire:Klemens von Metternich:Keble:Spinoza:Richard Whately:John Milton:Jean-Jacques Rousseau:Edmund Burke:Gaius Marius Victorinus:Aristotle:Galileo:Tractarianism:St. John Fisher:Origen:John Locke:Athanasius:Marquis de Lafayette:Joseph de Maistre:David Hume:Erasmus:Copernicus:Cicero:Plato:Montesquieu:Montalembert:St. Augustine:Thomas Paine:St. Thomas Aquinas:Thomas Jefferson:Dante Alighieri:Rene Descartes:Joseph Butler:Clement of Alexandria:Tertullian:Louis de Bonald:St. Thomas More:Adam Smith:Edward Gibbon:,Francis:Fulton J. Sheen:Dorothy Day:Flannery O'Connor:Lord Acton:Simone Weil:Ronald Knox:J. R. R. Tolkien:Bernard Lonergan:Oscar Wilde:Matthew Arnold:William F. Buckley Jr.:G. K. Chesterton:Robert Hugh Benson:Gerard Manley Hopkins:Benedict XVI:Alvin Plantinga:Alasdair MacIntyre:Russell Kirk:Linda Trinkaus Zagzebski:Charles Dickens:Jaroslav Pelikan:Hilaire Belloc:James Joyce:C. S. Lewis:George MacDonald:Leo XIII:C. H. Douglas:,/wiki/John_Henry_Newman,FILL,FILL
Tractarianism,,,John Henry Newman:,/wiki/Oxford_Movement,FILL,FILL
Grenier,,,Albert Camus:,/wiki/Jean_Grenier,FILL,FILL
Karl Ludwig Michelet,,,August Cieszkowski:,/wiki/Karl_Ludwig_Michelet,FILL,FILL
Hans Hahn,,,Herbert Feigl:,/wiki/Hans_Hahn_(mathematician),FILL,FILL
Kurt Baier, (1917–2010),Stephen Toulmin:,Stephen Darwall:,/wiki/Kurt_Baier,FILL,FILL
Jacques Derrida, (1930–2004),Joyce:Levinas:Meister Eckhart:Rousseau:De Saussure:Husserl:Bataille:Plato:Barthes:Freud:Kafka:Nietzsche:Kierkegaard:Austin:Lévi-Strauss:Hegel:Marx:Benjamin:Blanchot:Genet:Heidegger:,James KA Smith:Judith Butler:Geoffrey Hartman:Paul B. Preciado:Catherine Malabou:John D. Caputo:Bernard Stiegler:Paul de Man:Béatrice Galinon-Mélénec:Maebh Long:Philippe Lacoue-Labarthe:Peter Rollins:Jean-Luc Nancy:Sarah Kofman:Gayatri Chakravorty Spivak:Richard Rorty:,/wiki/Jacques_Derrida,FILL,FILL
Ammonius Saccas, (3rd century),Aristotle:Socrates:Plato:,Plotinus:Origen:Hypatia:Tertullian:,/wiki/Ammonius_Saccas,FILL,FILL
Lucien Goldmann, (1913–1970),Max Adler:Jean Piaget:Karl Marx:György Lukács:,Julia Kristeva:,/wiki/Lucien_Goldmann,FILL,FILL
Salomon Maimon,) (1753–1800),Wolff:Leibniz:Spinoza:Hume:Kant:Reinhold:Maimonides:,Deleuze:Reinhold:Fichte:,/wiki/Salomon_Maimon,FILL,FILL
Étienne Balibar, (born 1942),Jean Hippolyte:Jacques Derrida:Georg Wilhelm Friedrich Hegel:Michel Foucault:Karl Marx:Nicos Poulantzas:Vladimir Lenin:Hannah Arendt:Jean Jacques Rousseau:Louis Althusser:Baruch Spinoza:,John Milios:Stephen Resnick:Slavoj Žižek:Jacques Rancière:,/wiki/%C3%89tienne_Balibar,FILL,FILL
Manuel Sadosky,,,Mario Bunge:,/wiki/Manuel_Sadosky,FILL,FILL
Eino Kaila,,,Georg Henrik von Wright:,/wiki/Eino_Kaila,FILL,FILL
Hector-Neri Castañeda, (1924–1991),Wilfrid Sellars:Alexius Meinong:,John Perry:,/wiki/Hector-Neri_Casta%C3%B1eda,FILL,FILL
Stanisław Leśniewski,,,Tadeusz Kotarbiński:,/wiki/Stanis%C5%82aw_Le%C5%9Bniewski,FILL,FILL
Hu Shih, (1891–1962),,Li Ao:,/wiki/Hu_Shih,FILL,FILL
Victor Cousin, (1792–1867),Immanuel Kant:Friedrich Wilhelm Joseph Schelling:Thomas Reid:Georg Wilhelm Friedrich Hegel:Friedrich Heinrich Jacobi:René Descartes:Pierre Paul Royer-Collard:Plotinus:Maine de Biran:,Théodore Simon Jouffroy:Pierre-Joseph Proudhon:Jean Philibert Damiron:Ralph Waldo Emerson:Jules Simon:Patrick Edward Dove:Adolphe Garnier:Charles de Rémusat:Jules Barthélemy Saint-Hilaire:Adolphe Franck:Paul Janet:Felix Ravaisson-Mollien:,/wiki/Victor_Cousin,FILL,FILL
Solzhenitsyn,,,Claude Lefort:,/wiki/Aleksandr_Solzhenitsyn,FILL,FILL
Buonarroti,,,Mikhail Bakunin:,/wiki/Philippe_Buonarroti,FILL,FILL
Democritus, (460–370 BC),Melissus of Samos:Leucippus:,Aristotle:Michel Onfray:George Santayana:Lucretius:Montaigne:Severino:Karl Marx:Pyrrho:Epicurus:Friedrich Nietzsche:Baruch Spinoza:,/wiki/Democritus,FILL,FILL
Anselm of Canterbury, (1034–1109),Boethius:Augustine of Hippo:,Thomas Bradwardine:Bonaventure:William of Ockham:Robert Grosseteste:Duns Scotus:Thomas Aquinas:,/wiki/Anselm_of_Canterbury,FILL,FILL
Galvano Della Volpe,,,Antonio Negri:,/wiki/Galvano_Della_Volpe,FILL,FILL
Leontiev,,,Nikolai Berdyaev:,/wiki/Konstantin_Leontiev,FILL,FILL
James George Frazer,,,Otto Neurath:,/wiki/James_Ge,FILL,FILL
Thomas Blackwell,,,Johann Gottfried Herder:,/wiki/Thomas_Blackwell_(scholar),FILL,FILL
Vladimir Jankélévitch, (1903–1985),Georg Simmel:Friedrich Wilhelm Joseph von Schelling:Henri Bergson:Lev Shestov:,Arnold Davidson:Emmanuel Levinas:Cynthia Fleury:,/wiki/Vladimir_Jank%C3%A9l%C3%A9vitch,FILL,FILL
Jutta von Sponheim,,,Hildegard of Bingen:,/wiki/Jutta_von_Sponheim,FILL,FILL
Philolaus, (c. 480 – c. 405 BC),Pythagoras:,Plato:Eurytus:,/wiki/Philolaus,FILL,FILL
Joseph Raz, (born 1939),Peter Hacker:Hans Kelsen:H. L. A. Hart:,Leslie Green:Timothy Endicott:Matthew Kramer:John Gardner:Scott J. Shapiro:,/wiki/Joseph_Raz,FILL,FILL
Félix Ravaisson-Mollien,,,Henri Bergson:,/wiki/F%C3%A9lix_Ravaisson-Mollien,FILL,FILL
Debenjak,,,Slavoj Žižek:,/wiki/Bo%C5%BEidar_Debenjak,FILL,FILL
Ibn al-Arif,,,Ibn Arabi:,/wiki/Ibn_al-Arif,FILL,FILL
E. A. Burtt,,,Alexandre Koyre:,/wiki/Edwin_Arthur_Burtt,FILL,FILL
Ferdinand de Saussure, (1857–1913),Oldenberg:Durkheim:Zimmer:Leskien:Pāṇini:,Meillet:Bloomfield:Merleau-Ponty:Mukařovský:Benveniste:Prague school:Jakobson:Lacan:Barthes:R. Harris:Althusser:Derrida:Labov:Foucault:Lévi-Strauss:Hjelmslev:Percy:Firth:Shaumyan:Laclau:,/wiki/Ferdinand_de_Saussure,FILL,FILL
Leonhard Euler,,,Marquis de Condorcet:,/wiki/Leonhard_Euler,FILL,FILL
Gustave Le Bon,,,Georges Sorel:,/wiki/Gustave_Le_Bon,FILL,FILL
Johann Gottlieb Fichte,,,F. H. Bradley:,/wiki/Johann_Gottlieb_Fichte,FILL,FILL
Simon Blackburn, (born 1944),David Hume:Casimir Lewy:Michael Dummett:,Michael A. Smith:,/wiki/Simon_Blackburn,FILL,FILL
Christopher Lasch,,,Charles Taylor (philosopher):,/wiki/Christopher_Lasch,FILL,FILL
Mo'ayyeduddin Urdi,,,Nasir al-Din al-Tusi:,/wiki/Mu%27ayyad_al-Din_al-Urdi,FILL,FILL
neo-Thomism,,,Karl Rahner:,/wiki/Neo-scholasticism,FILL,FILL
Frankfurt School,,,Guy Debord:,/wiki/Frankfurt_School,FILL,FILL
